ticker,date,entry,confidence,return,days_held,exit
ACEINTEG.NS,2025-03-04T00:00:00.000000000,21.739999771118164,0.78743446,0.04,1,TP
ACEINTEG.NS,2025-03-05T00:00:00.000000000,23.43000030517578,0.83501256,-0.0542,4,SL
ACEINTEG.NS,2025-03-06T00:00:00.000000000,24.239999771118164,0.79179484,-0.0462,2,SL
ACEINTEG.NS,2025-03-07T00:00:00.000000000,24.1299991607666,0.73175216,-0.0419,1,SL
ACEINTEG.NS,2025-03-13T00:00:00.000000000,20.729999542236328,0.7434736,0.04,3,TP
ACEINTEG.NS,2025-03-19T00:00:00.000000000,23.84000015258789,0.7987484,-0.0457,1,SL
ACEINTEG.NS,2025-03-20T00:00:00.000000000,22.75,0.79216385,-0.0277,4,SL
ACEINTEG.NS,2025-03-21T00:00:00.000000000,22.6299991607666,0.7257623,-0.0225,3,SL
ACL.NS,2024-10-21T00:00:00.000000000,87.33999633789062,0.8029926,-0.0422,1,SL
ACL.NS,2024-10-22T00:00:00.000000000,83.6500015258789,0.70773154,0.04,1,TP
ACL.NS,2024-12-20T00:00:00.000000000,81.18000030517578,0.87079304,-0.0078,5,EXP
ACL.NS,2024-12-23T00:00:00.000000000,82.19000244140625,0.77767056,0.0352,5,EXP
ACL.NS,2024-12-27T00:00:00.000000000,81.5199966430664,0.702272,0.04,2,TP
ACL.NS,2025-02-18T00:00:00.000000000,60.16999816894531,0.81348306,0.04,1,TP
ACL.NS,2025-02-19T00:00:00.000000000,62.939998626708984,0.8071835,0.04,2,TP
ACL.NS,2025-02-20T00:00:00.000000000,63.119998931884766,0.8374012,0.04,1,TP
ACL.NS,2025-02-21T00:00:00.000000000,66.69000244140625,0.7564888,-0.0255,1,SL
ACL.NS,2025-03-03T00:00:00.000000000,57.400001525878906,0.7244993,0.04,3,TP
ACL.NS,2025-03-04T00:00:00.000000000,58.970001220703125,0.7575962,0.04,2,TP
ACL.NS,2025-03-05T00:00:00.000000000,59.56999969482422,0.8076027,-0.0337,4,SL
ACL.NS,2025-03-13T00:00:00.000000000,56.34000015258789,0.7271399,0.0034,5,EXP
ACL.NS,2025-03-17T00:00:00.000000000,56.56999969482422,0.7183781,0.0207,5,EXP
ACLGATI.NS,2024-08-26T00:00:00.000000000,108.29000091552734,0.83681494,-0.0337,2,SL
ACLGATI.NS,2024-09-13T00:00:00.000000000,102.91000366210938,0.70014876,0.04,5,TP
ACLGATI.NS,2024-09-23T00:00:00.000000000,114.94999694824219,0.73075014,-0.0172,5,EXP
ACLGATI.NS,2024-09-24T00:00:00.000000000,114.7300033569336,0.89513767,-0.0142,5,EXP
ACLGATI.NS,2024-09-25T00:00:00.000000000,114.30999755859375,0.77034396,-0.0434,5,SL
ACLGATI.NS,2024-10-09T00:00:00.000000000,106.5199966430664,0.8511776,-0.0077,5,EXP
ACLGATI.NS,2024-10-10T00:00:00.000000000,106.9000015258789,0.86391574,-0.0212,3,SL
ADANIENSOL.NS,2024-11-28T00:00:00.000000000,726.8499755859375,0.7222156,0.04,1,TP
ADL.NS,2024-08-30T00:00:00.000000000,101.95999908447266,0.7503479,-0.016,5,EXP
ADL.NS,2024-09-12T00:00:00.000000000,146.60000610351562,0.7897465,-0.1,1,SL
ADL.NS,2024-10-03T00:00:00.000000000,105.98999786376953,0.72987616,-0.0417,2,SL
ADL.NS,2024-10-04T00:00:00.000000000,104.12000274658203,0.712121,-0.0245,1,SL
ADL.NS,2024-10-07T00:00:00.000000000,101.56999969482422,0.724085,-0.0111,5,EXP
